山西经贸职业学院,0,0,0,0,0,2,2,0,1,0,0,0,0,2,1,1
朔州职业技术学院,0,0,3,0,1,3,3,2,1,3,0,0,0,0,5,3
运城职业技术学院,0,2,3,1,4,4,4,4,3,2,1,1,0,1,4,0
山西轻工职业技术学院,0,1,3,1,1,4,5,3,1,2,0,1,0,1,6,1
晋中师范高等专科学校,2,0,2,0,0,2,2,2,1,0,0,0,0,0,0,0
阳泉师范高等专科学校,0,0,3,2,0,2,4,2,0,0,0,0,1,0,1,0
山西青年职业学院,0,0,0,2,0,2,3,1,3,0,1,1,1,1,1,4
运城护理职业学院,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1
运城师范高等专科学校,1,0,2,0,0,4,1,0,0,1,0,0,0,0,2,2
朔州师范高等专科学校,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0
吕梁职业技术学院,0,0,3,1,1,3,2,0,0,0,0,0,0,1,4,0
内蒙古大学,18,7,13,86,17,103,58,18,75,17,95,238,16,3,19,80
内蒙古科技大学,4,1,10,7,3,15,8,0,8,7,8,7,9,2,6,7
内蒙古工业大学,9,4,8,7,7,7,8,3,18,10,10,4,12,3,15,1
内蒙古农业大学,8,2,9,7,9,46,15,8,15,15,15,14,9,7,14,11
内蒙古医科大学,10,2,80,20,22,41,15,6,72,13,15,4,9,0,7,7
内蒙古师范大学,18,10,18,53,113,20,60,13,56,94,15,20,9,8,16,17
内蒙古民族大学,4,2,6,5,6,7,6,10,5,6,8,6,7,4,5,8
赤峰学院,4,3,3,6,17,10,20,4,12,2,7,6,9,2,4,5
内蒙古财经大学,6,5,6,4,7,76,10,9,8,5,6,14,9,3,3,6
呼伦贝尔学院,1,2,2,3,2,6,6,2,2,2,3,2,1,1,1,2
集宁师范学院,0,0,1,3,5,3,5,2,3,1,4,5,1,0,0,1
河套学院,1,0,2,1,2,5,6,1,2,1,2,3,1,1,1,2
呼和浩特民族学院,0,0,2,1,1,4,0,1,5,0,3,1,1,0,1,1
内蒙古大学创业学院,0,0,2,1,0,3,2,1,2,0,3,2,4,0,3,2
内蒙古师范大学鸿德学院,1,0,0,2,1,4,12,0,0,3,3,1,0,0,1,1
内蒙古艺术学院,0,0,1,1,0,3,2,6,0,4,0,1,1,1,0,2
鄂尔多斯应用技术学院,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0
内蒙古建筑职业技术学院,1,1,0,1,1,4,5,1,0,1,2,1,2,0,0,1
内蒙古丰州职业学院,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0
包头职业技术学院,0,2,2,3,2,5,2,2,2,1,0,2,0,1,1,0
兴安职业技术学院,1,0,2,1,0,2,3,1,1,0,0,3,5,0,0,1
呼和浩特职业学院,0,0,1,3,1,1,4,1,1,1,2,3,1,0,5,1
包头轻工职业技术学院,2,0,3,2,5,9,6,4,19,2,7,17,8,6,4,2
内蒙古电子信息职业技术学院,0,0,0,0,0,1,3,0,0,0,0,62,8,2,1,1
内蒙古机电职业技术学院,0,3,1,0,1,2,2,1,0,1,8,1,4,7,1,3
内蒙古化工职业学院,2,3,0,0,0,13,1,2,1,0,2,2,2,0,0,1
内蒙古商贸职业学院,0,0,0,1,0,1,2,1,1,2,2,0,0,1,1,1
锡林郭勒职业学院,12,2,8,15,18,23,27,9,14,13,38,27,20,7,23,19
内蒙古警察职业学院,0,0,0,0,0,2,3,0,0,3,0,0,3,0,1,0
内蒙古体育职业学院,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,3
乌兰察布职业学院,0,1,1,1,1,1,4,0,1,0,1,2,1,0,1,1
通辽职业学院,0,1,0,1,0,2,8,1,1,2,1,1,1,1,1,0
科尔沁艺术职业学院,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
内蒙古交通职业技术学院,2,0,6,2,4,2,6,1,1,0,1,1,2,0,0,3
包头钢铁职业技术学院,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,0
乌海职业技术学院,1,0,2,0,3,4,2,1,0,0,0,2,0,0,1,4
内蒙古科技职业学院,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0
内蒙古北方职业技术学院,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
赤峰职业技术学院,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
内蒙古经贸外语职业学院,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,2
包头铁道职业技术学院,0,0,0,2,4,2,2,0,3,0,4,0,1,2,4,2
乌兰察布医学高等专科学校,2,0,5,9,7,15,9,1,2,1,5,6,0,0,12,0
鄂尔多斯职业学院,0,1,0,2,1,1,2,0,1,0,2,0,0,0,1,1
内蒙古工业职业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
呼伦贝尔职业技术学院,0,0,0,0,1,5,3,0,0,0,0,2,0,1,0,3
满洲里俄语职业学院,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2
内蒙古能源职业学院,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
赤峰工业职业技术学院,0,1,1,4,3,6,6,0,0,0,1,2,0,0,1,0
阿拉善职业技术学院,0,0,2,0,2,4,6,0,1,0,1,1,1,1,1,2
内蒙古美术职业学院,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
内蒙古民族幼儿师范高等专科学校,1,0,0,1,2,5,8,4,0,0,0,0,0,2,1,4
鄂尔多斯生态环境职业学院,0,0,0,2,1,2,2,0,0,1,0,0,3,0,0,0
扎兰屯职业学院,0,0,0,0,0,0,3,0,2,0,2,1,1,2,0,0
辽宁大学,258,14,72,158,20,895,124,18,102,83,92,52,111,9,62,20
大连理工大学,110,45,199,274,332,263,243,112,134,89,178,286,143,80,495,271
沈阳工业大学,4,4,16,3,7,18,11,2,16,8,10,14,14,11,10,12
沈阳航空航天大学,9,4,3,9,10,9,7,7,4,31,7,5,9,4,5,2
沈阳理工大学,7,3,6,3,5,8,5,6,4,7,10,11,6,5,13,5
东北大学,214,106,226,202,369,457,548,381,520,331,332,556,200,98,358,314
辽宁科技大学,7,4,7,3,5,13,16,2,8,7,7,6,8,3,8,7
辽宁工程技术大学,27,17,140,30,50,49,46,15,56,31,45,40,45,14,39,47
辽宁石油化工大学,7,6,7,7,8,13,7,3,12,4,8,7,7,7,10,7
沈阳化工大学,6,2,9,6,8,11,7,4,7,8,6,8,9,4,10,6
大连交通大学,8,5,5,1,5,11,8,2,7,3,5,6,7,5,3,4
大连海事大学,134,20,91,88,110,79,115,46,100,112,156,56,40,10,106,54
大连工业大学,11,1,6,13,51,20,172,13,57,11,5,7,15,7,8,10
沈阳建筑大学,9,6,5,8,8,12,17,6,8,4,6,13,11,7,7,4
辽宁工业大学,5,2,2,3,3,7,6,1,4,1,8,4,8,2,2,5
沈阳农业大学,14,4,13,8,9,18,126,12,13,20,17,17,13,10,8,11
大连海洋大学,5,3,8,6,7,177,8,7,6,5,8,7,11,5,14,40
中国医科大学,13,4,18,41,180,74,73,13,159,49,94,138,36,16,37,31
辽宁医学院,6,3,3,4,6,8,11,11,5,4,1,3,5,2,8,3
大连医科大学,9,1,11,9,10,16,86,8,9,14,7,11,10,6,11,15
辽宁中医药大学,3,3,4,3,5,20,14,3,8,3,5,2,11,5,3,9
沈阳药科大学,17,3,28,39,32,49,42,12,58,32,31,36,19,6,26,49
沈阳医学院,5,0,4,3,4,8,7,8,8,8,2,5,8,3,4,3
辽宁师范大学,7,7,14,8,15,150,65,12,16,45,10,15,19,10,12,14
沈阳师范大学,10,5,59,14,10,68,13,7,15,13,12,16,13,5,60,72
渤海大学,43,8,70,42,72,59,71,14,53,46,57,58,34,15,40,28
鞍山师范学院,3,0,1,3,3,8,7,4,5,8,3,2,6,2,2,4
大连外国语大学,7,3,4,3,3,52,46,17,47,34,50,48,19,5,47,46
东北财经大学,15,7,50,12,18,92,108,7,15,12,14,14,8,10,81,14
中国刑事警察学院,7,1,5,10,9,14,9,1,5,9,5,4,8,6,5,4
沈阳体育学院,14,5,7,8,6,8,13,9,233,2,1,5,11,7,2,8
沈阳音乐学院,11,2,1,2,15,84,7,6,10,5,14,12,10,4,6,9
鲁迅美术学院,15,2,14,6,9,83,10,12,18,4,12,171,11,3,5,15
辽宁对外经贸学院,0,1,1,5,2,5,4,0,2,1,1,0,1,0,0,0
沈阳大学,7,2,11,19,14,19,20,3,16,9,9,16,16,5,12,20
大连大学,6,6,13,5,7,9,10,4,9,19,11,14,17,6,13,3
辽宁科技学院,2,0,19,36,37,40,38,12,27,18,18,22,19,3,22,22
辽宁警察学院,0,1,0,2,5,4,5,0,2,1,1,1,1,0,1,1
沈阳工程学院,5,1,3,2,8,8,5,1,4,1,3,3,7,2,2,4
辽东学院,1,2,1,2,3,7,4,4,0,0,4,2,2,1,4,1
大连民族大学,1,0,11,14,15,17,18,33,34,19,36,45,16,12,14,13
大连理工大学城市学院,1,0,2,3,2,6,3,0,0,0,0,3,0,0,2,0
沈阳工业大学工程学院,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
沈阳航空航天大学北方科技学院,0,0,2,5,1,4,2,3,0,0,0,0,1,0,1,5
沈阳工学院,3,0,2,3,4,5,6,0,0,0,2,3,1,1,2,0
大连工业大学艺术与信息工程学院,2,1,3,4,5,12,11,17,3,185,11,12,9,11,13,108
大连科技学院,1,1,8,10,5,24,13,1,3,5,4,6,2,1,6,10
沈阳城市建设学院,1,1,6,2,4,9,9,2,1,4,4,0,1,0,0,4
中国医科大学临床医药学院,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
大连医科大学中山学院,0,1,3,2,2,1,3,0,1,0,0,0,0,0,0,0
辽宁医学院医疗学院,0,0,0,0,1,1,4,0,1,0,0,0,0,0,5,1
辽宁师范大学海华学院,1,0,1,1,1,6,4,1,0,1,0,1,0,0,3,1
辽宁理工学院,0,0,8,3,5,12,16,1,7,2,10,14,7,2,9,14
大连财经学院,16,1,2,1,9,5,3,4,1,0,0,1,0,0,2,1
沈阳城市学院,0,1,6,2,4,8,5,0,0,1,3,2,0,0,2,0
辽宁科技大学信息技术学院,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
辽宁石油化工大学顺华能源学院,0,0,3,0,0,2,1,0,0,0,1,1,1,0,1,1
大连艺术学院,10,1,1,4,4,12,4,0,3,5,4,7,6,2,1,3
辽宁中医药大学杏林学院,1,0,0,0,1,3,2,0,0,0,0,0,2,0,2,0
辽宁何氏医学院,1,0,2,1,3,8,2,1,0,2,4,0,1,1,0,1
沈阳化工大学科亚学院,0,0,0,1,2,3,1,0,0,0,0,0,0,0,3,1
大连东软信息学院,1,1,7,6,7,19,10,4,10,12,9,8,7,3,7,4
辽宁财贸学院,1,0,3,1,1,3,4,1,0,0,0,0,0,0,0,1
辽宁传媒学院,0,0,2,1,2,4,2,0,1,0,0,6,0,0,4,11
营口理工学院,2,1,3,8,3,5,2,2,6,1,5,5,3,0,6,4
朝阳师范高等专科学校,2,1,1,4,1,5,4,3,0,0,0,0,0,0,1,0
抚顺师范高等专科学校,0,0,0,1,2,4,3,2,0,0,0,0,0,0,2,1
锦州师范高等专科学校,0,0,0,0,1,4,3,2,0,0,2,1,0,0,0,0
营口职业技术学院,2,0,2,2,1,1,4,0,2,2,3,0,2,1,14,7
铁岭师范高等专科学校,1,2,2,1,0,4,2,2,0,2,0,0,0,0,1,0
大连职业技术学院,0,1,6,3,4,6,4,3,4,1,12,6,4,2,13,2
辽宁农业职业技术学院,6,2,5,6,8,10,6,4,8,6,8,9,2,1,3,4
抚顺职业技术学院,0,1,2,4,4,6,6,4,2,2,1,2,0,0,5,0
辽阳职业技术学院,1,1,1,2,1,3,3,0,1,0,0,0,0,1,3,0
阜新高等专科学校,0,0,0,0,1,2,2,2,0,0,0,0,0,0,2,0
辽宁省交通高等专科学校,10,3,2,1,25,9,16,4,8,2,8,29,0,7,4,11
辽宁税务高等专科学校,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
盘锦职业技术学院,0,0,0,2,1,2,2,0,0,2,2,6,1,0,5,1
沈阳航空职业技术学院,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
辽宁体育运动职业技术学院,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1
辽宁职业学院,1,0,5,0,1,3,1,0,0,1,1,1,0,0,5,0
辽宁林业职业技术学院,1,3,0,4,3,10,5,5,1,1,1,1,1,1,5,2
沈阳职业技术学院,0,0,1,3,2,7,8,6,1,2,2,3,2,1,5,3
辽宁理工职业学院,0,0,0,1,2,1,3,0,1,0,0,1,0,1,0,1
大连商务职业学院,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
辽宁金融职业学院,0,0,2,2,4,4,3,0,4,3,5,1,0,1,5,2
辽宁轨道交通职业学院,1,2,1,0,2,4,3,1,2,0,2,3,0,0,2,0
辽宁广告职业学院,0,1,0,2,3,5,2,0,1,0,1,0,0,0,1,0
辽宁机电职业技术学院,0,2,1,2,2,2,4,5,3,5,1,1,3,0,5,2
辽宁经济职业技术学院,1,0,2,0,2,2,7,1,1,0,1,1,1,1,1,1
辽宁石化职业技术学院,0,0,1,5,5,3,4,3,1,2,0,1,0,0,7,2
渤海船舶职业学院,0,0,3,2,1,2,3,1,1,0,0,1,0,0,2,2
大连软件职业学院,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0
大连翻译职业学院,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
辽宁商贸职业学院,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0
大连枫叶职业技术学院,4,0,0,2,2,2,2,0,0,0,0,0,1,0,0,1
辽宁装备制造职业技术学院,2,1,2,0,2,2,5,0,3,0,0,0,0,2,1,1
辽河石油职业技术学院,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
辽宁地质工程职业学院,0,4,2,0,1,2,5,0,2,0,0,2,0,1,1,0
辽宁铁道职业技术学院,0,0,3,2,3,3,7,1,3,2,1,1,1,0,4,4
辽宁建筑职业学院,0,0,2,1,4,2,6,1,3,0,2,2,2,1,1,2
大连航运职业技术学院,0,1,1,4,2,1,2,0,0,0,0,0,0,1,3,0
大连装备制造职业技术学院,2,2,0,5,2,1,5,6,1,2,1,0,1,0,6,4
大连汽车职业技术学院,2,0,2,0,1,1,3,1,2,0,1,1,0,1,1,1
辽宁现代服务职业技术学院,0,2,1,6,3,4,5,0,3,3,1,0,0,1,5,2
辽宁冶金职业技术学院,0,0,2,2,1,3,4,1,1,3,0,1,0,1,7,2
辽宁工程职业学院,0,0,0,0,3,6,5,0,0,1,0,0,2,1,1,3
辽宁城市建设职业技术学院,1,3,1,0,2,2,2,0,3,0,1,1,1,0,1,1
辽宁医药职业学院,0,0,3,0,1,5,3,0,0,1,0,2,1,0,5,1
铁岭卫生职业学院,0,0,2,0,1,1,2,0,1,0,0,1,0,0,2,0
沈阳北软信息职业技术学院,0,1,3,5,5,5,5,5,1,1,0,1,0,1,10,2
辽宁政法职业学院,0,0,0,0,1,1,2,0,1,0,0,0,1,1,2,0
辽宁民族师范高等专科学校,0,0,0,0,1,2,2,1,1,0,1,1,2,2,1,0
辽宁轻工职业学院,0,1,3,0,6,6,16,0,3,1,0,3,2,1,4,2
辽宁水利职业学院,6,3,7,6,10,17,10,12,20,5,14,11,6,3,31,34
辽宁特殊教育师范高等专科学校,268,1,0,7,4,6,2,3,1,2,2,2,0,2,2,1
吉林大学,346,165,552,587,710,730,1000,270,570,540,496,470,325,298,1040,435
延边大学,16,7,7,12,8,16,18,10,37,11,42,16,15,6,9,15
长春理工大学,10,6,6,10,11,87,20,8,20,38,15,108,15,10,8,13
东北电力大学,8,2,12,7,15,151,14,6,10,16,10,10,9,6,11,6
长春工业大学,8,7,11,8,3,19,18,4,8,3,12,13,15,6,11,13
吉林建筑大学,5,3,17,38,294,42,13,6,88,10,13,16,12,1,43,39
吉林化工学院,3,1,4,4,7,6,7,7,10,4,3,1,5,2,4,0
吉林农业大学,6,4,12,11,5,13,33,10,15,13,11,11,18,6,18,11
长春中医药大学,6,4,1,6,2,12,7,4,7,10,11,10,7,1,1,3
东北师范大学,240,111,199,265,302,184,155,45,173,136,376,219,215,367,244,182
北华大学,15,3,8,7,6,20,13,10,11,12,9,133,9,4,13,17
通化师范学院,9,0,14,22,33,20,27,2,14,11,20,19,12,3,16,16
吉林师范大学,8,3,17,18,8,18,40,5,18,7,9,75,8,5,10,16
吉林工程技术师范学院,3,2,3,6,3,8,8,5,4,1,2,3,3,4,7,14
长春师范大学,15,4,8,6,4,13,12,2,10,6,11,13,17,3,8,14
白城师范学院,8,2,33,14,5,4,2,3,4,3,13,38,15,5,20,32
吉林财经大学,7,2,8,12,5,5,16,7,12,10,10,4,10,6,9,6
吉林体育学院,5,1,2,4,6,2,4,2,3,1,2,8,9,1,2,4
吉林艺术学院,12,4,9,9,144,12,8,5,12,5,12,12,8,3,5,6
吉林华桥外国语学院,9,1,20,5,9,4,4,12,5,7,17,5,6,2,5,8
吉林工商学院,3,0,5,5,6,5,5,1,1,5,2,2,4,5,3,4
长春工程学院,7,2,7,4,2,5,12,2,7,3,3,3,8,3,5,5
吉林农业科技学院,0,2,3,3,3,7,3,1,4,7,9,3,2,0,4,2
吉林警察学院,1,1,3,2,1,5,14,0,3,1,1,0,3,0,4,3
长春大学,9,9,8,17,14,10,100,5,11,14,11,9,6,6,4,11
长春光华学院,1,0,6,7,5,3,10,0,4,2,2,4,0,0,4,0
长春工业大学人文信息学院,2,0,0,2,1,2,4,0,0,0,0,3,2,0,0,1
长春理工大学光电信息学院,0,0,1,2,1,3,3,1,1,1,0,3,0,0,0,2
长春财经学院,0,0,2,4,5,1,2,1,0,0,0,0,1,1,0,1
吉林建筑大学城建学院,2,0,15,28,29,29,8,2,23,6,5,7,0,0,18,31
长春建筑学院,0,1,2,3,2,3,1,1,3,2,0,6,2,1,1,1
长春科技学院,1,0,2,3,2,32,10,5,16,6,11,33,2,1,15,12
吉林动画学院,20,5,26,50,19,19,11,9,71,9,64,8,15,2,10,10
吉林师范大学博达学院,0,0,6,4,3,4,3,0,0,1,0,8,0,0,0,4
长春大学旅游学院,1,0,3,2,2,1,2,0,0,0,3,0,0,0,0,0
东北师范大学人文学院,2,0,4,6,7,5,8,2,5,0,6,5,2,2,4,4
吉林医药学院,1,0,2,2,2,2,6,4,6,1,4,5,5,1,1,1
辽源职业技术学院,2,1,1,1,3,4,3,4,5,1,4,3,1,2,11,0
四平职业大学,0,2,1,1,2,2,2,0,2,0,1,1,4,1,1,1
长春汽车工业高等专科学校,0,2,1,0,2,2,5,2,1,0,1,3,0,3,3,3
长春金融高等专科学校,2,0,4,0,1,3,6,6,4,5,1,0,1,7,2,4
长春医学高等专科学校,1,2,0,3,1,4,6,4,2,0,0,1,0,1,2,2
吉林交通职业技术学院,3,2,1,1,1,2,5,3,5,2,0,0,0,1,3,0
长春东方职业学院,0,0,0,1,0,1,1,0,1,0,0,0,1,2,1,1
吉林司法警官职业学院,1,0,1,0,2,2,3,0,1,0,0,0,1,5,5,2
吉林电子信息职业技术学院,1,2,1,2,1,1,4,4,4,1,0,0,2,1,4,3
吉林工业职业技术学院,1,1,0,1,5,2,6,4,5,2,1,0,1,0,3,1
吉林工程职业学院,0,1,1,0,2,2,3,0,4,4,3,4,1,2,2,4
长春职业技术学院,1,0,0,3,3,6,6,8,2,4,0,2,2,2,5,2
白城医学高等专科学校,0,0,25,14,31,24,13,3,27,15,23,29,13,11,38,29
长春信息技术职业学院,0,0,1,2,0,1,2,0,2,0,0,0,0,0,1,1
松原职业技术学院,2,0,1,1,1,2,2,2,2,1,1,0,0,2,3,0
吉林铁道职业技术学院,0,1,0,1,0,4,4,2,2,8,1,2,2,4,4,3
白城职业技术学院,1,1,0,1,1,2,2,0,0,0,0,0,0,3,1,1
长白山职业技术学院,0,0,1,0,2,2,4,2,0,0,4,1,0,2,2,1
吉林科技职业技术学院,0,0,1,2,0,3,3,4,2,0,1,1,0,0,4,3
延边职业技术学院,1,0,0,0,1,3,3,1,2,1,4,0,0,1,1,0
吉林城市职业技术学院,0,0,0,1,2,1,4,0,2,0,1,0,0,1,1,0
黑龙江大学,18,14,66,94,117,124,169,12,143,148,134,20,18,11,121,95
哈尔滨工业大学,169,60,350,341,209,323,241,271,580,573,332,381,310,92,404,594
哈尔滨理工大学,12,7,12,9,172,323,17,8,66,10,11,13,16,4,6,14
哈尔滨工程大学,129,16,91,131,141,172,72,15,46,71,60,110,17,7,159,92
黑龙江科技大学,5,2,8,3,2,9,5,7,12,7,5,7,3,2,6,1
东北石油大学,16,2,125,7,9,14,4,2,6,5,10,3,5,1,5,3
佳木斯大学,5,3,5,6,10,9,12,4,5,4,8,13,4,4,3,2
黑龙江八一农垦大学,5,0,8,12,14,15,7,8,8,7,8,14,10,3,3,1
东北农业大学,19,7,42,10,55,71,31,18,16,17,12,14,9,11,49,15
东北林业大学,18,6,15,18,20,77,169,15,18,11,17,19,17,4,16,61
哈尔滨医科大学,10,9,8,4,10,18,292,7,339,6,18,10,315,8,11,8
黑龙江中医药大学,15,4,8,6,13,14,8,7,9,7,13,10,14,2,8,9
牡丹江医学院,3,1,0,5,3,5,2,2,3,2,1,3,3,1,1,1
哈尔滨师范大学,11,6,15,15,181,18,17,10,13,18,11,7,12,5,5,10
齐齐哈尔大学,12,3,15,9,18,12,18,3,9,5,9,13,7,1,5,4
牡丹江师范学院,14,3,23,6,4,5,3,4,3,7,3,2,4,2,1,0
哈尔滨学院,6,2,2,3,0,9,6,1,6,3,3,9,5,0,6,8
大庆师范学院,1,0,3,1,0,20,15,2,19,10,11,16,10,0,11,13
绥化学院,2,1,3,9,1,5,3,2,0,4,4,6,3,0,2,0
哈尔滨商业大学,6,4,10,6,6,10,11,4,14,360,12,12,15,5,13,12
哈尔滨体育学院,9,5,1,0,0,4,7,2,5,8,8,3,7,1,4,2
哈尔滨金融学院,0,1,2,5,2,6,2,3,0,1,2,2,2,2,1,0
齐齐哈尔医学院,3,4,3,4,1,5,8,6,6,2,8,10,2,2,2,3
黑龙江工业学院,1,0,3,1,0,3,3,4,0,0,2,0,1,4,0,0
黑龙江东方学院,2,1,6,0,1,5,4,1,3,1,0,2,6,1,1,1
哈尔滨信息工程学院,1,0,5,3,0,3,2,0,0,1,3,0,1,1,0,1
黑龙江工程学院,6,1,3,6,7,10,8,7,7,3,2,8,2,0,1,1
齐齐哈尔工程学院,1,1,7,4,5,8,4,3,2,1,2,2,1,0,0,3
黑龙江外国语学院,0,0,23,49,45,80,25,16,37,23,52,20,4,2,42,57
黑龙江财经学院,2,1,2,1,1,2,2,1,0,0,0,1,0,0,0,0
哈尔滨石油学院,0,1,9,6,3,2,3,0,1,0,1,1,0,0,2,1
黑龙江工商学院,0,1,1,1,5,3,10,1,0,0,0,1,2,0,0,1
哈尔滨远东理工学院,0,1,2,3,5,2,4,1,2,0,0,2,0,0,0,1
哈尔滨剑桥学院,1,1,3,2,3,2,4,0,0,0,3,1,0,0,0,3
黑龙江工程学院昆仑旅游学院,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0
哈尔滨广厦学院,0,0,5,1,2,2,3,0,1,1,1,1,0,0,1,1
哈尔滨华德学院,0,0,4,2,3,4,6,1,13,10,40,22,4,0,16,48
黑河学院,1,1,6,4,6,9,4,8,6,7,6,13,6,3,5,3
齐齐哈尔高等师范专科学校,2,0,1,2,0,5,3,2,0,0,2,1,0,1,1,0
伊春职业学院,0,3,0,0,1,2,1,0,0,1,0,2,0,0,2,0
牡丹江大学,0,2,0,1,1,2,4,1,1,1,2,2,0,0,0,0
黑龙江职业学院,10,2,11,41,55,57,51,3,30,36,34,49,11,1,26,23
黑龙江建筑职业技术学院,3,0,3,1,1,5,5,1,1,3,9,5,2,0,2,1
黑龙江艺术职业学院,0,0,1,1,0,1,2,1,1,0,1,0,0,0,0,3
大庆职业学院,4,1,2,5,11,9,10,1,3,7,10,6,7,1,5,13
黑龙江林业职业技术学院,0,1,1,1,0,3,5,0,2,1,1,1,0,1,0,2
黑龙江农业职业技术学院,0,0,0,1,0,2,4,0,1,0,2,0,1,0,2,0
黑龙江农业工程职业学院,1,2,1,1,1,3,8,0,0,0,2,0,2,0,0,2
黑龙江农垦职业学院,2,0,1,0,3,2,5,1,3,0,1,3,2,1,1,0
黑龙江司法警官职业学院,1,0,0,2,0,1,3,0,3,2,2,1,1,0,1,0
鹤岗师范高等专科学校,0,1,0,2,0,4,3,2,2,0,1,0,2,2,1,0
哈尔滨电力职业技术学院,0,0,2,0,0,2,1,1,0,1,0,1,1,0,0,0
哈尔滨铁道职业技术学院,0,2,1,2,1,4,5,1,0,1,2,1,2,0,1,0
大兴安岭职业学院,0,2,1,0,1,1,6,1,4,2,2,1,1,0,1,0
黑龙江农业经济职业学院,0,0,1,0,1,1,4,0,0,2,3,4,1,1,0,2
哈尔滨职业技术学院,0,5,3,3,4,2,8,5,8,7,6,2,3,4,5,2
哈尔滨传媒职业学院,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0
黑龙江生物科技职业学院,3,0,0,0,1,1,5,0,2,3,1,2,3,1,0,1
黑龙江商业职业学院,1,0,1,0,1,2,2,0,0,0,2,0,2,1,0,1
黑龙江公安警官职业学院,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
黑龙江信息技术职业学院,0,0,1,0,1,2,2,0,1,0,0,0,0,1,1,0
哈尔滨江南职业技术学院,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0
黑龙江农垦科技职业学院,2,4,3,5,1,3,1,1,0,1,0,0,3,0,9,1
黑龙江旅游职业技术学院,0,0,6,9,9,1,2,0,1,0,0,2,0,1,1,0
黑龙江三江美术职业学院,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0
黑龙江生态工程职业学院,0,1,1,1,0,2,4,0,0,2,7,1,1,1,0,0
黑龙江煤炭职业技术学院,1,0,0,0,1,1,4,0,0,2,1,1,1,0,2,2
七台河职业学院,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
黑龙江民族职业学院,0,2,8,2,2,4,5,2,1,0,3,0,1,0,0,1
大庆医学高等专科学校,3,0,7,5,3,11,4,2,4,6,6,0,4,0,6,18
黑龙江交通职业技术学院,0,1,0,3,1,1,3,0,0,1,0,0,0,2,0,3
哈尔滨应用职业技术学院,0,1,1,0,0,1,4,1,0,0,0,0,0,0,0,3
黑龙江幼儿师范高等专科学校,0,1,0,4,1,3,5,3,0,0,0,1,0,0,1,1
哈尔滨科学技术职业学院,0,0,2,1,0,3,4,0,2,0,0,0,0,0,1,1
黑龙江粮食职业学院,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0
佳木斯职业学院,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,1
黑龙江护理高等专科学校,1,1,2,7,5,3,3,2,6,8,5,2,0,0,1,1
哈尔滨工程技术职业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
齐齐哈尔理工职业学院,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1
哈尔滨幼儿师范高等专科学校,0,0,0,0,0,5,3,0,2,0,1,3,0,1,0,3
黑龙江冰雪体育职业学院,0,0,0,0,0,1,3,1,0,11,1,0,0,0,0,0
复旦大学,2540,825,2110,2030,21900,21500,3260,1540,1780,1820,1470,25800,2210,933,2600,1920
同济大学,405,230,526,438,538,488,650,455,443,362,437,379,900,444,1080,1140
上海交通大学,537,188,732,538,629,1090,1040,786,1070,558,579,699,643,654,1280,2180
华东理工大学,89,15,170,94,108,164,90,100,172,112,183,322,195,17,218,348
上海理工大学,16,12,17,65,16,91,67,70,120,45,72,16,52,8,53,199
上海海事大学,5,17,16,17,10,15,18,15,250,17,100,18,19,9,20,215
